url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,accords_list,accords_weighted,perfil_texto,cluster
https://www.fragrantica.com/perfume/providence-perfume-co/cocoa-tuberose-11585.html,cocoa tuberose,providence perfume co,USA,unisex,"3,91",55,2009,wormwood  pink pepper  grapefruit,tuberose  champaca,cacao  patchouli  amber  tonka bean  vanille,cacao,warm spicy,sweet,patchouli,amber,"['cacao', 'warm spicy', 'sweet', 'patchouli', 'amber']",cacao cacao cacao cacao cacao warm spicy warm spicy warm spicy warm spicy sweet sweet sweet patchouli patchouli amber,perfume: cocoa tuberose. brand: providence perfume co. gender: unisex. country: USA. year: 2009. top notes: wormwood  pink pepper  grapefruit. middle notes: tuberose  champaca. base notes: cacao  patchouli  amber  tonka bean  vanille. main accords: cacao cacao cacao cacao cacao warm spicy warm spicy warm spicy warm spicy sweet sweet sweet patchouli patchouli amber.,0
https://www.fragrantica.com/perfume/robert-piguet/douglas-hannant-13063.html,douglas hannant,robert piguet,France,women,"3,91",447,2011,gardenia  pear  african orange flower,tuberose,jasmine  musk  sandalwood,white floral,tuberose,animalic,sweet,fruity,"['white floral', 'tuberose', 'animalic', 'sweet', 'fruity']",white floral white floral white floral white floral white floral tuberose tuberose tuberose tuberose animalic animalic animalic sweet sweet fruity,perfume: douglas hannant. brand: robert piguet. gender: women. country: France. year: 2011. top notes: gardenia  pear  african orange flower. middle notes: tuberose. base notes: jasmine  musk  sandalwood. main accords: white floral white floral white floral white floral white floral tuberose tuberose tuberose tuberose animalic animalic animalic sweet sweet fruity.,2
https://www.fragrantica.com/perfume/robert-piguet/oud-14703.html,oud,robert piguet,France,unisex,"3,91",345,2012,saffron,myrrh  balsam fir  styrax,agarwood (oud)  patchouli  guaiac wood,woody,amber,warm spicy,balsamic,oud,"['woody', 'amber', 'warm spicy', 'balsamic', 'oud']",woody woody woody woody woody amber amber amber amber warm spicy warm spicy warm spicy balsamic balsamic oud,perfume: oud. brand: robert piguet. gender: unisex. country: France. year: 2012. top notes: saffron. middle notes: myrrh  balsam fir  styrax. base notes: agarwood (oud)  patchouli  guaiac wood. main accords: woody woody woody woody woody amber amber amber amber warm spicy warm spicy warm spicy balsamic balsamic oud.,0
https://www.fragrantica.com/perfume/royal-crown/imperator-49673.html,imperator,royal crown,Italy,unisex,"3,91",64,2018,nutmeg  cardamom  olive leaf,laurels  tuscan iris  rose,olibanum  cedar  myrrh,fresh spicy,woody,amber,warm spicy,aromatic,"['fresh spicy', 'woody', 'amber', 'warm spicy', 'aromatic']",fresh spicy fresh spicy fresh spicy fresh spicy fresh spicy woody woody woody woody amber amber amber warm spicy warm spicy aromatic,perfume: imperator. brand: royal crown. gender: unisex. country: Italy. year: 2018. top notes: nutmeg  cardamom  olive leaf. middle notes: laurels  tuscan iris  rose. base notes: olibanum  cedar  myrrh. main accords: fresh spicy fresh spicy fresh spicy fresh spicy fresh spicy woody woody woody woody amber amber amber warm spicy warm spicy aromatic.,0
https://www.fragrantica.com/perfume/the-body-shop/white-musk-intrigue-4603.html,white musk intrigue,the body shop,UK,women,"3,91",33,2008,cinnamon  pepper  black currant,musk  rose  heliotrope,amber  woodsy notes  patchouli,musky,powdery,amber,rose,woody,"['musky', 'powdery', 'amber', 'rose', 'woody']",musky musky musky musky musky powdery powdery powdery powdery amber amber amber rose rose woody,perfume: white musk intrigue. brand: the body shop. gender: women. country: UK. year: 2008. top notes: cinnamon  pepper  black currant. middle notes: musk  rose  heliotrope. base notes: amber  woodsy notes  patchouli. main accords: musky musky musky musky musky powdery powdery powdery powdery amber amber amber rose rose woody.,3
https://www.fragrantica.com/perfume/the-body-shop/zestini-2429.html,zestini,the body shop,UK,women,"3,91",43,,grapefruit  lemon  peach  bitter orange  sweet orange  cassia,jasmine  freesia  peony,musk  sandalwood  teak wood  tonka bean,citrus,woody,aromatic,floral,fresh,"['citrus', 'woody', 'aromatic', 'floral', 'fresh']",citrus citrus citrus citrus citrus woody woody woody woody aromatic aromatic aromatic floral floral fresh,perfume: zestini. brand: the body shop. gender: women. country: UK. year: . top notes: grapefruit  lemon  peach  bitter orange  sweet orange  cassia. middle notes: jasmine  freesia  peony. base notes: musk  sandalwood  teak wood  tonka bean. main accords: citrus citrus citrus citrus citrus woody woody woody woody aromatic aromatic aromatic floral floral fresh.,1
https://www.fragrantica.com/perfume/women-secret/berry-temptation-65500.html,berry temptation,women secret,Spain,women,"3,91",33,,raspberry  red fruits,blackberry,sweet notes,fruity,sweet,,,,"['fruity', 'sweet']",fruity fruity fruity fruity fruity sweet sweet sweet sweet,perfume: berry temptation. brand: women secret. gender: women. country: Spain. year: . top notes: raspberry  red fruits. middle notes: blackberry. base notes: sweet notes. main accords: fruity fruity fruity fruity fruity sweet sweet sweet sweet.,4
https://www.fragrantica.com/perfume/women-secret/candy-temptation-46096.html,candy temptation,women secret,Spain,women,"3,91",70,2017,pineapple  bergamot,cotton candy,rum  sandalwood,sweet,rum,fruity,woody,caramel,"['sweet', 'rum', 'fruity', 'woody', 'caramel']",sweet sweet sweet sweet sweet rum rum rum rum fruity fruity fruity woody woody caramel,perfume: candy temptation. brand: women secret. gender: women. country: Spain. year: 2017. top notes: pineapple  bergamot. middle notes: cotton candy. base notes: rum  sandalwood. main accords: sweet sweet sweet sweet sweet rum rum rum rum fruity fruity fruity woody woody caramel.,4
https://www.fragrantica.com/perfume/yves-de-sistelle/thallium-sport-limited-edition-19778.html,thallium sport limited edition,yves de sistelle,France,men,"3,91",66,,pepper  lemon  bergamot  anise,pineapple  water lily,vanilla  vetiver  amber  patchouli,citrus,fresh spicy,aromatic,sweet,floral,"['citrus', 'fresh spicy', 'aromatic', 'sweet', 'floral']",citrus citrus citrus citrus citrus fresh spicy fresh spicy fresh spicy fresh spicy aromatic aromatic aromatic sweet sweet floral,perfume: thallium sport limited edition. brand: yves de sistelle. gender: men. country: France. year: . top notes: pepper  lemon  bergamot  anise. middle notes: pineapple  water lily. base notes: vanilla  vetiver  amber  patchouli. main accords: citrus citrus citrus citrus citrus fresh spicy fresh spicy fresh spicy fresh spicy aromatic aromatic aromatic sweet sweet floral.,1
https://www.fragrantica.com/perfume/yohji-yamamoto/yohji-yamamoto-unravel-07-14-68007.html,yohji yamamoto unravel 07 14,yohji yamamoto,Japan,unisex,"3,91",223,2021,bergamot  aldehydes  elemi resin  mandarin orange,iris  hawthorn  freesia,white musk  ambergris  sandalwood,powdery,citrus,musky,aldehydic,floral,"['powdery', 'citrus', 'musky', 'aldehydic', 'floral']",powdery powdery powdery powdery powdery citrus citrus citrus citrus musky musky musky aldehydic aldehydic floral,perfume: yohji yamamoto unravel 07 14. brand: yohji yamamoto. gender: unisex. country: Japan. year: 2021. top notes: bergamot  aldehydes  elemi resin  mandarin orange. middle notes: iris  hawthorn  freesia. base notes: white musk  ambergris  sandalwood. main accords: powdery powdery powdery powdery powdery citrus citrus citrus citrus musky musky musky aldehydic aldehydic floral.,3
https://www.fragrantica.com/perfume/h-m/h-m-rue-cremieux-50810.html,h m rue cremieux,h m,Sweden,women,"3,91",101,2018,peach,lilac  lotus,vanilla  white wood,floral,vanilla,woody,fruity,sweet,"['floral', 'vanilla', 'woody', 'fruity', 'sweet']",floral floral floral floral floral vanilla vanilla vanilla vanilla woody woody woody fruity fruity sweet,perfume: h m rue cremieux. brand: h m. gender: women. country: Sweden. year: 2018. top notes: peach. middle notes: lilac  lotus. base notes: vanilla  white wood. main accords: floral floral floral floral floral vanilla vanilla vanilla vanilla woody woody woody fruity fruity sweet.,2
https://www.fragrantica.com/perfume/h-m/h-m-way-past-midnight-50816.html,h m way past midnight,h m,Sweden,women,"3,91",89,2018,grapefruit,magnolia  ginger,vanilla  sandalwood,vanilla,citrus,floral,powdery,warm spicy,"['vanilla', 'citrus', 'floral', 'powdery', 'warm spicy']",vanilla vanilla vanilla vanilla vanilla citrus citrus citrus citrus floral floral floral powdery powdery warm spicy,perfume: h m way past midnight. brand: h m. gender: women. country: Sweden. year: 2018. top notes: grapefruit. middle notes: magnolia  ginger. base notes: vanilla  sandalwood. main accords: vanilla vanilla vanilla vanilla vanilla citrus citrus citrus citrus floral floral floral powdery powdery warm spicy.,3
https://www.fragrantica.com/perfume/lorenzo-villoresi/sandalo-5092.html,sandalo,lorenzo villoresi,Italy,unisex,"3,91",237,1995,brazilian rosewood  lavender  petitgrain  lemon  orange,sandalwood  labdanum  neroli  bulgarian rose,sandalwood  vetiver  opoponax  oakmoss  amber  patchouli  musk,woody,amber,balsamic,aromatic,earthy,"['woody', 'amber', 'balsamic', 'aromatic', 'earthy']",woody woody woody woody woody amber amber amber amber balsamic balsamic balsamic aromatic aromatic earthy,perfume: sandalo. brand: lorenzo villoresi. gender: unisex. country: Italy. year: 1995. top notes: brazilian rosewood  lavender  petitgrain  lemon  orange. middle notes: sandalwood  labdanum  neroli  bulgarian rose. base notes: sandalwood  vetiver  opoponax  oakmoss  amber  patchouli  musk. main accords: woody woody woody woody woody amber amber amber amber balsamic balsamic balsamic aromatic aromatic earthy.,3
https://www.fragrantica.com/perfume/maurer-wirtz/tabac-man-gravity-65173.html,tabac man gravity,maurer wirtz,Germany,men,"3,91",57,2021,rose  aldehydes  metallic notes  lavender  musk  grapefruit,agarwood (oud)  geranium  coriander,patchouli  tonka bean  musk,rose,patchouli,aldehydic,warm spicy,woody,"['rose', 'patchouli', 'aldehydic', 'warm spicy', 'woody']",rose rose rose rose rose patchouli patchouli patchouli patchouli aldehydic aldehydic aldehydic warm spicy warm spicy woody,perfume: tabac man gravity. brand: maurer wirtz. gender: men. country: Germany. year: 2021. top notes: rose  aldehydes  metallic notes  lavender  musk  grapefruit. middle notes: agarwood (oud)  geranium  coriander. base notes: patchouli  tonka bean  musk. main accords: rose rose rose rose rose patchouli patchouli patchouli patchouli aldehydic aldehydic aldehydic warm spicy warm spicy woody.,0
https://www.fragrantica.com/perfume/miller-harris/leather-rouge-55977.html,leather rouge,miller harris,UK,unisex,"3,91",81,2019,raspberry  saffron  black pepper,orris  red rose  violet,leather  amber  patchouli,leather,fruity,powdery,rose,animalic,"['leather', 'fruity', 'powdery', 'rose', 'animalic']",leather leather leather leather leather fruity fruity fruity fruity powdery powdery powdery rose rose animalic,perfume: leather rouge. brand: miller harris. gender: unisex. country: UK. year: 2019. top notes: raspberry  saffron  black pepper. middle notes: orris  red rose  violet. base notes: leather  amber  patchouli. main accords: leather leather leather leather leather fruity fruity fruity fruity powdery powdery powdery rose rose animalic.,3
https://www.fragrantica.com/perfume/orientica/royal-amber-55916.html,royal amber,orientica,UAE,unisex,"3,91",47,2018,cinnamon  orange,gurjan balsam  black orchid,patchouli  sandalwood,woody,warm spicy,cinnamon,patchouli,powdery,"['woody', 'warm spicy', 'cinnamon', 'patchouli', 'powdery']",woody woody woody woody woody warm spicy warm spicy warm spicy warm spicy cinnamon cinnamon cinnamon patchouli patchouli powdery,perfume: royal amber. brand: orientica. gender: unisex. country: UAE. year: 2018. top notes: cinnamon  orange. middle notes: gurjan balsam  black orchid. base notes: patchouli  sandalwood. main accords: woody woody woody woody woody warm spicy warm spicy warm spicy warm spicy cinnamon cinnamon cinnamon patchouli patchouli powdery.,0
https://www.fragrantica.com/perfume/paolo-gigli/grecale-3252.html,grecale,paolo gigli,Italy,women,"3,91",43,2008,hyacinth  orange  lemon  lily of the valley,incense  nutmeg  clove  lavender,opoponax  amber  cedar,amber,fresh spicy,warm spicy,balsamic,smoky,"['amber', 'fresh spicy', 'warm spicy', 'balsamic', 'smoky']",amber amber amber amber amber fresh spicy fresh spicy fresh spicy fresh spicy warm spicy warm spicy warm spicy balsamic balsamic smoky,perfume: grecale. brand: paolo gigli. gender: women. country: Italy. year: 2008. top notes: hyacinth  orange  lemon  lily of the valley. middle notes: incense  nutmeg  clove  lavender. base notes: opoponax  amber  cedar. main accords: amber amber amber amber amber fresh spicy fresh spicy fresh spicy fresh spicy warm spicy warm spicy warm spicy balsamic balsamic smoky.,0
https://www.fragrantica.com/perfume/v-canto/arsenico-44257.html,arsenico,v canto,Italy,unisex,"3,91",224,2017,apple  pineapple  red currant  bergamot,cedar  patchouli  birch  cypriol oil or nagarmotha  jasmine  tonka bean  benzoin,oakmoss  musk  amber,fruity,woody,sweet,fresh,earthy,"['fruity', 'woody', 'sweet', 'fresh', 'earthy']",fruity fruity fruity fruity fruity woody woody woody woody sweet sweet sweet fresh fresh earthy,perfume: arsenico. brand: v canto. gender: unisex. country: Italy. year: 2017. top notes: apple  pineapple  red currant  bergamot. middle notes: cedar  patchouli  birch  cypriol oil or nagarmotha  jasmine  tonka bean  benzoin. base notes: oakmoss  musk  amber. main accords: fruity fruity fruity fruity fruity woody woody woody woody sweet sweet sweet fresh fresh earthy.,4
https://www.fragrantica.com/perfume/v-canto/brun-76575.html,brun,v canto,Italy,unisex,"3,91",44,2022,heliotrope  ambergris  clary sage  musk,ylang ylang  ambergris  jasmine sambac  magnolia,australian sandalwood  cambodian oud  patchouli  vanilla flower  musk,woody,powdery,vanilla,warm spicy,animalic,"['woody', 'powdery', 'vanilla', 'warm spicy', 'animalic']",woody woody woody woody woody powdery powdery powdery powdery vanilla vanilla vanilla warm spicy warm spicy animalic,perfume: brun. brand: v canto. gender: unisex. country: Italy. year: 2022. top notes: heliotrope  ambergris  clary sage  musk. middle notes: ylang ylang  ambergris  jasmine sambac  magnolia. base notes: australian sandalwood  cambodian oud  patchouli  vanilla flower  musk. main accords: woody woody woody woody woody powdery powdery powdery powdery vanilla vanilla vanilla warm spicy warm spicy animalic.,3
https://www.fragrantica.com/perfume/thomas-kosmala/frenesie-53743.html,frenesie,thomas kosmala,France,unisex,"3,91",116,2018,magnolia  saffron  bergamot,gardenia  peony  osmanthus  rose,musk  incense  agarwood (oud)  amber,floral,amber,musky,white floral,warm spicy,"['floral', 'amber', 'musky', 'white floral', 'warm spicy']",floral floral floral floral floral amber amber amber amber musky musky musky white floral white floral warm spicy,perfume: frenesie. brand: thomas kosmala. gender: unisex. country: France. year: 2018. top notes: magnolia  saffron  bergamot. middle notes: gardenia  peony  osmanthus  rose. base notes: musk  incense  agarwood (oud)  amber. main accords: floral floral floral floral floral amber amber amber amber musky musky musky white floral white floral warm spicy.,2
https://www.fragrantica.com/perfume/the-different-company/une-nuit-magnetique-24458.html,une nuit magnetique,the different company,France,unisex,"3,91",584,2014,blueberry  ginger  bergamot,plum  egyptian jasmine  tuberose  turkish rose,benzoin  patchouli  amber  woody notes  musk,fruity,amber,warm spicy,white floral,sweet,"['fruity', 'amber', 'warm spicy', 'white floral', 'sweet']",fruity fruity fruity fruity fruity amber amber amber amber warm spicy warm spicy warm spicy white floral white floral sweet,perfume: une nuit magnetique. brand: the different company. gender: unisex. country: France. year: 2014. top notes: blueberry  ginger  bergamot. middle notes: plum  egyptian jasmine  tuberose  turkish rose. base notes: benzoin  patchouli  amber  woody notes  musk. main accords: fruity fruity fruity fruity fruity amber amber amber amber warm spicy warm spicy warm spicy white floral white floral sweet.,4
https://www.fragrantica.com/perfume/ted-lapidus/lapidus-pour-homme-gold-extreme-29571.html,lapidus pour homme gold extreme,ted lapidus,France,men,"3,91",136,2015,pink pepper  cardamom  pink grapefruit,cinnamon  cloves  orange  nutmeg,vanilla  leather  amber  vetiver,warm spicy,cinnamon,citrus,vanilla,soft spicy,"['warm spicy', 'cinnamon', 'citrus', 'vanilla', 'soft spicy']",warm spicy warm spicy warm spicy warm spicy warm spicy cinnamon cinnamon cinnamon cinnamon citrus citrus citrus vanilla vanilla soft spicy,perfume: lapidus pour homme gold extreme. brand: ted lapidus. gender: men. country: France. year: 2015. top notes: pink pepper  cardamom  pink grapefruit. middle notes: cinnamon  cloves  orange  nutmeg. base notes: vanilla  leather  amber  vetiver. main accords: warm spicy warm spicy warm spicy warm spicy warm spicy cinnamon cinnamon cinnamon cinnamon citrus citrus citrus vanilla vanilla soft spicy.,0
https://www.fragrantica.com/perfume/solinotes/ylang-ylang-blossom-58602.html,ylang ylang blossom,solinotes,France,unisex,"3,91",78,2019,ylang ylang  jasmine sambac,tuberose  peach blossom,orange blossom  vanilla  musk,white floral,yellow floral,sweet,tuberose,woody,"['white floral', 'yellow floral', 'sweet', 'tuberose', 'woody']",white floral white floral white floral white floral white floral yellow floral yellow floral yellow floral yellow floral sweet sweet sweet tuberose tuberose woody,perfume: ylang ylang blossom. brand: solinotes. gender: unisex. country: France. year: 2019. top notes: ylang ylang  jasmine sambac. middle notes: tuberose  peach blossom. base notes: orange blossom  vanilla  musk. main accords: white floral white floral white floral white floral white floral yellow floral yellow floral yellow floral yellow floral sweet sweet sweet tuberose tuberose woody.,2
https://www.fragrantica.com/perfume/solinotes/yuzu-50453.html,yuzu,solinotes,France,unisex,"3,91",162,2018,lemon  bergamot,yuzu  tangerine  white flowers,oakmoss  patchouli,citrus,fresh spicy,,,,"['citrus', 'fresh spicy']",citrus citrus citrus citrus citrus fresh spicy fresh spicy fresh spicy fresh spicy,perfume: yuzu. brand: solinotes. gender: unisex. country: France. year: 2018. top notes: lemon  bergamot. middle notes: yuzu  tangerine  white flowers. base notes: oakmoss  patchouli. main accords: citrus citrus citrus citrus citrus fresh spicy fresh spicy fresh spicy fresh spicy.,1
https://www.fragrantica.com/perfume/sarantis/b-u-candy-love-24084.html,b u candy love,sarantis,Greece,women,"3,91",58,2014,big strawberry,jasmine  cornflower or sultan seeds,vanilla  praline  sandalwood,sweet,vanilla,woody,powdery,fruity,"['sweet', 'vanilla', 'woody', 'powdery', 'fruity']",sweet sweet sweet sweet sweet vanilla vanilla vanilla vanilla woody woody woody powdery powdery fruity,perfume: b u candy love. brand: sarantis. gender: women. country: Greece. year: 2014. top notes: big strawberry. middle notes: jasmine  cornflower or sultan seeds. base notes: vanilla  praline  sandalwood. main accords: sweet sweet sweet sweet sweet vanilla vanilla vanilla vanilla woody woody woody powdery powdery fruity.,3
https://www.fragrantica.com/perfume/sarantis/c-thru-harmony-bliss-57859.html,c thru harmony bliss,sarantis,Greece,women,"3,91",54,2019,strawberry  mandarin orange  pear,rose petals  magnolia  jasmine,white musk  woody notes  amber,fruity,citrus,sweet,floral,rose,"['fruity', 'citrus', 'sweet', 'floral', 'rose']",fruity fruity fruity fruity fruity citrus citrus citrus citrus sweet sweet sweet floral floral rose,perfume: c thru harmony bliss. brand: sarantis. gender: women. country: Greece. year: 2019. top notes: strawberry  mandarin orange  pear. middle notes: rose petals  magnolia  jasmine. base notes: white musk  woody notes  amber. main accords: fruity fruity fruity fruity fruity citrus citrus citrus citrus sweet sweet sweet floral floral rose.,4
https://www.fragrantica.com/perfume/police/icon-gold-38509.html,icon gold,police,Italy,men,"3,91",44,2016,bergamot  citron,cardamom  lavender  nutmeg  clove  rosemary  pink pepper,sandalwood  patchouli  musk,warm spicy,woody,fresh spicy,aromatic,citrus,"['warm spicy', 'woody', 'fresh spicy', 'aromatic', 'citrus']",warm spicy warm spicy warm spicy warm spicy warm spicy woody woody woody woody fresh spicy fresh spicy fresh spicy aromatic aromatic citrus,perfume: icon gold. brand: police. gender: men. country: Italy. year: 2016. top notes: bergamot  citron. middle notes: cardamom  lavender  nutmeg  clove  rosemary  pink pepper. base notes: sandalwood  patchouli  musk. main accords: warm spicy warm spicy warm spicy warm spicy warm spicy woody woody woody woody fresh spicy fresh spicy fresh spicy aromatic aromatic citrus.,0
https://www.fragrantica.com/perfume/police/police-potion-power-for-him-69213.html,police potion power for him,police,Italy,men,"3,91",76,2021,orange blossom  lavender  aromatic spices  bergamot  cinnamon,solar notes  jasmine  violet  apple  amber,white musk  precious woods  tonka bean,white floral,musky,powdery,citrus,violet,"['white floral', 'musky', 'powdery', 'citrus', 'violet']",white floral white floral white floral white floral white floral musky musky musky musky powdery powdery powdery citrus citrus violet,perfume: police potion power for him. brand: police. gender: men. country: Italy. year: 2021. top notes: orange blossom  lavender  aromatic spices  bergamot  cinnamon. middle notes: solar notes  jasmine  violet  apple  amber. base notes: white musk  precious woods  tonka bean. main accords: white floral white floral white floral white floral white floral musky musky musky musky powdery powdery powdery citrus citrus violet.,2
https://www.fragrantica.com/perfume/police/to-be-camouflage-pink-46210.html,to be camouflage pink,police,Italy,women,"3,91",45,2017,mango  mandarin orange  green apple  grapefruit  bergamot,orange blossom  jasmine  cyclamen  rose,vanilla  hazelnut  milk  heliotrope  tonka bean  patchouli  cedar,vanilla,sweet,woody,powdery,nutty,"['vanilla', 'sweet', 'woody', 'powdery', 'nutty']",vanilla vanilla vanilla vanilla vanilla sweet sweet sweet sweet woody woody woody powdery powdery nutty,perfume: to be camouflage pink. brand: police. gender: women. country: Italy. year: 2017. top notes: mango  mandarin orange  green apple  grapefruit  bergamot. middle notes: orange blossom  jasmine  cyclamen  rose. base notes: vanilla  hazelnut  milk  heliotrope  tonka bean  patchouli  cedar. main accords: vanilla vanilla vanilla vanilla vanilla sweet sweet sweet sweet woody woody woody powdery powdery nutty.,3
https://www.fragrantica.com/perfume/sarah-horowitz-parfums/perfect-coconut-milk-14421.html,perfect coconut milk,sarah horowitz parfums,USA,women,"3,91",121,2012,coconut  almond,gardenia  african orange flower,vanille  egyptian musk  tonka bean,vanilla,sweet,coconut,white floral,lactonic,"['vanilla', 'sweet', 'coconut', 'white floral', 'lactonic']",vanilla vanilla vanilla vanilla vanilla sweet sweet sweet sweet coconut coconut coconut white floral white floral lactonic,perfume: perfect coconut milk. brand: sarah horowitz parfums. gender: women. country: USA. year: 2012. top notes: coconut  almond. middle notes: gardenia  african orange flower. base notes: vanille  egyptian musk  tonka bean. main accords: vanilla vanilla vanilla vanilla vanilla sweet sweet sweet sweet coconut coconut coconut white floral white floral lactonic.,3
https://www.fragrantica.com/perfume/s-t-dupont/s-t-dupont-essence-pure-ice-pour-homme-8571.html,s t dupont essence pure ice pour homme,s t dupont,France,men,"3,91",99,2010,lime  grapefruit  mandarin orange,bamboo  sea water,woodsy notes  musk,citrus,woody,marine,aromatic,,"['citrus', 'woody', 'marine', 'aromatic']",citrus citrus citrus citrus citrus woody woody woody woody marine marine marine aromatic aromatic,perfume: s t dupont essence pure ice pour homme. brand: s t dupont. gender: men. country: France. year: 2010. top notes: lime  grapefruit  mandarin orange. middle notes: bamboo  sea water. base notes: woodsy notes  musk. main accords: citrus citrus citrus citrus citrus woody woody woody woody marine marine marine aromatic aromatic.,1
https://www.fragrantica.com/perfume/roads/white-noise-24689.html,white noise,roads,Ireland,unisex,"3,91",45,2014,mandarin orange  grapefruit  lemon  green apple,heliotrope  iris  violet leaf  jasmine  rose  tuberose,leather  sandalwood  cedar  vanilla  amber,citrus,powdery,woody,white floral,vanilla,"['citrus', 'powdery', 'woody', 'white floral', 'vanilla']",citrus citrus citrus citrus citrus powdery powdery powdery powdery woody woody woody white floral white floral vanilla,perfume: white noise. brand: roads. gender: unisex. country: Ireland. year: 2014. top notes: mandarin orange  grapefruit  lemon  green apple. middle notes: heliotrope  iris  violet leaf  jasmine  rose  tuberose. base notes: leather  sandalwood  cedar  vanilla  amber. main accords: citrus citrus citrus citrus citrus powdery powdery powdery powdery woody woody woody white floral white floral vanilla.,3
https://www.fragrantica.com/perfume/renier-perfumes/crystal-rain-39777.html,crystal rain,renier perfumes,Czech Republic,unisex,"3,91",125,2016,apple  bergamot  orange blossom  thyme,cedar  cypress  jasmine,leather  ambergris  amber,woody,aromatic,fresh spicy,citrus,white floral,"['woody', 'aromatic', 'fresh spicy', 'citrus', 'white floral']",woody woody woody woody woody aromatic aromatic aromatic aromatic fresh spicy fresh spicy fresh spicy citrus citrus white floral,perfume: crystal rain. brand: renier perfumes. gender: unisex. country: Czech Republic. year: 2016. top notes: apple  bergamot  orange blossom  thyme. middle notes: cedar  cypress  jasmine. base notes: leather  ambergris  amber. main accords: woody woody woody woody woody aromatic aromatic aromatic aromatic fresh spicy fresh spicy fresh spicy citrus citrus white floral.,1
https://www.fragrantica.com/perfume/reminiscence/oud-glacial-57361.html,oud glacial,reminiscence,France,unisex,"3,91",125,2019,mint  saffron  almond,mint  violet  lily of the valley  rose,agarwood (oud)  cypriol oil or nagarmotha  patchouli  musk,green,woody,oud,aromatic,earthy,"['green', 'woody', 'oud', 'aromatic', 'earthy']",green green green green green woody woody woody woody oud oud oud aromatic aromatic earthy,perfume: oud glacial. brand: reminiscence. gender: unisex. country: France. year: 2019. top notes: mint  saffron  almond. middle notes: mint  violet  lily of the valley  rose. base notes: agarwood (oud)  cypriol oil or nagarmotha  patchouli  musk. main accords: green green green green green woody woody woody woody oud oud oud aromatic aromatic earthy.,3
https://www.fragrantica.com/perfume/regalien/ceremony-69318.html,ceremony,regalien,Turkey,unisex,"3,91",34,2019,orange blossom  bergamot  plum,tiare flower  tuberose  gardenia  jasmine  heliotrope  ylang ylang,musk  vanilla  walnut  amber  patchouli,white floral,sweet,animalic,powdery,,"['white floral', 'sweet', 'animalic', 'powdery']",white floral white floral white floral white floral white floral sweet sweet sweet sweet animalic animalic animalic powdery powdery,perfume: ceremony. brand: regalien. gender: unisex. country: Turkey. year: 2019. top notes: orange blossom  bergamot  plum. middle notes: tiare flower  tuberose  gardenia  jasmine  heliotrope  ylang ylang. base notes: musk  vanilla  walnut  amber  patchouli. main accords: white floral white floral white floral white floral white floral sweet sweet sweet sweet animalic animalic animalic powdery powdery.,2
https://www.fragrantica.com/perfume/rance-1795/d-erje-1930.html,d erje,rance 1795,France,women,"3,91",151,,ylang ylang  lily of the valley  violet leaf  neroli  narcissus,jasmine  passionfruit  papaya  tangerine  rose  angelica,iris  musk  palisander rosewood  bourbon vanilla  sandalwood,white floral,sweet,tropical,yellow floral,fresh,"['white floral', 'sweet', 'tropical', 'yellow floral', 'fresh']",white floral white floral white floral white floral white floral sweet sweet sweet sweet tropical tropical tropical yellow floral yellow floral fresh,perfume: d erje. brand: rance 1795. gender: women. country: France. year: . top notes: ylang ylang  lily of the valley  violet leaf  neroli  narcissus. middle notes: jasmine  passionfruit  papaya  tangerine  rose  angelica. base notes: iris  musk  palisander rosewood  bourbon vanilla  sandalwood. main accords: white floral white floral white floral white floral white floral sweet sweet sweet sweet tropical tropical tropical yellow floral yellow floral fresh.,2
https://www.fragrantica.com/perfume/rance-1795/rue-rance-eau-superbe-11895.html,rue rance eau superbe,rance 1795,France,men,"3,91",54,2011,mint  mandarin orange  grapefruit  petitgrain,cinnamon  rose  cardamom  pepper,leather  amber  patchouli  woodsy notes,warm spicy,citrus,leather,aromatic,cinnamon,"['warm spicy', 'citrus', 'leather', 'aromatic', 'cinnamon']",warm spicy warm spicy warm spicy warm spicy warm spicy citrus citrus citrus citrus leather leather leather aromatic aromatic cinnamon,perfume: rue rance eau superbe. brand: rance 1795. gender: men. country: France. year: 2011. top notes: mint  mandarin orange  grapefruit  petitgrain. middle notes: cinnamon  rose  cardamom  pepper. base notes: leather  amber  patchouli  woodsy notes. main accords: warm spicy warm spicy warm spicy warm spicy warm spicy citrus citrus citrus citrus leather leather leather aromatic aromatic cinnamon.,0
https://www.fragrantica.com/perfume/pinrose/gilded-fox-38669.html,gilded fox,pinrose,USA,unisex,"3,91",229,2016,cacao  cardamom,rum  butter,amber  vetiver  cedar,warm spicy,cacao,woody,rum,aromatic,"['warm spicy', 'cacao', 'woody', 'rum', 'aromatic']",warm spicy warm spicy warm spicy warm spicy warm spicy cacao cacao cacao cacao woody woody woody rum rum aromatic,perfume: gilded fox. brand: pinrose. gender: unisex. country: USA. year: 2016. top notes: cacao  cardamom. middle notes: rum  butter. base notes: amber  vetiver  cedar. main accords: warm spicy warm spicy warm spicy warm spicy warm spicy cacao cacao cacao cacao woody woody woody rum rum aromatic.,0
